Id,Category
19502,ingravidare+V
19503,vertere+V
19504,mollare+V
19505,diurno+A
19506,contemplare+V
19507,condol+V
19508,abbeverare+V
19509,antropomorfizzare+V
19510,impossibile+A
19511,imbrattare+V
19512,parificare+V
19513,ricollegare+V
19514,diserbare+V
19515,riversare+V
19516,rimembranzare+V
19517,sfoltire+V
19518,confinare+V
19519,oscurare+V
19520,peggiorare+V
19521,immigrare+V
19522,visualizzare+A
19523,lottare+V
19524,frammischiare+V
19525,mercenario+A
19526,infeudare+V
19527,appontare+V
19528,abbicare+V
19529,insistere+V
19530,furoreggiare+V
19531,turlupinare+V
19532,spalletta+N
19533,disturbatore+N
19534,autoriformare+V
19535,furfare+A
19536,accantonare+V
19537,riesaminare+A
19538,dequalificare+V
19539,petrolio+N
19540,rannicchiare+V
19541,smagrire+V
19542,confluire+V
19543,intervistare+V
19544,interstellare+V
19545,incancrenire+A
19546,condiscendere+V
19547,bussare+V
19548,semplificare+V
19549,soffrire+V
19550,ardire+V
19551,ubicare+V
19552,rintoccare+V
19553,inchinare+V
19554,percuotere+V
19555,imputare+V
19556,svaligiare+V
19557,ammainoare+V
19558,lustrare+V
19559,wojtyliano+A
19560,riconfrontare+V
19561,sfregiare+V
19562,riabilitare+V
19563,riversare+A
19564,simulare+V
19565,adunare+A
19566,profondare+V
19567,imbronciare+V
19568,graduatorio+A
19569,sferrare+V
19570,addivenire+V
19571,riavvicinare+V
19572,mitragliere+N
19573,cozzare+V
19574,spiare+V
19575,beccheggiare+V
19576,spensieratezza+N
19577,empiere+V
19578,tintinnare+V
19579,riadeguare+V
19580,autointerrogare+V
19581,parassitario+A
19582,strombettare+V
19583,scantinare+V
19584,cupolone+N
19585,insorgere+V
19586,riavvicinare+V
19587,strisciare+V
19588,inapplicabile+A
19589,cromare+V
19590,macrostruttura+N
19591,infiltrarsi+V
19592,fustigare+V
19593,tentacolare+V
19594,squisitre+A
19595,cardare+V
19596,infarcire+V
19597,arrovellare+A
19598,superpagare+V
19599,sfalsare+V
19600,cullare+V
19601,chiocciare+V
19602,patinare+V
19603,imbarbarire+V
19604,effeminare+V
19605,spianare+V
19606,ribaltare+V
19607,sperticare+V
19608,contingentamento+N
19609,follare+V
19610,caldeggiare+V
19611,scapricciare+V
19612,migliorare+V
19613,involgere+V
19614,sgelare+V
19615,bendisposto+A
19616,delinquaere+V
19617,falsare+V
19618,adeguare+V
19619,raffronto+N
19620,pedalare+V
19621,dimissionare+V
19622,predeterminare+V
19623,aggredire+V
19624,ritornare+V
19625,anti-abrogazionista+A
19626,cinebiografico+A
19627,contrappesare+V
19628,autorizzare+V
19629,melare+V
19630,immedesimare+A
19631,appetito+N
19632,sopraelencare+V
19633,squarciare+V
19634,cambiare+V
19635,svantaggiare+V
19636,programmare+V
19637,spenzolare+A
19638,scorrazzare+V
19639,convertibile+A
19640,ripudiare+V
19641,sconsolare+V
19642,schiera+N
19643,piotare+V
19644,ringhiare+V
19645,dichiaroare+V
19646,allucinao+A
19647,spizzicare+V
19648,vivisezionare+V
19649,varare+V
19650,emanare+V
19651,regionalizzare+V
19652,mascalzone+N
19653,indisturbato+A
19654,deragliare+V
19655,ostare+V
19656,aborrire+V
19657,vivacchiare+V
19658,idratare+A
19659,migliorare+V
19660,deprivare+V
19661,latrare+V
19662,facilone+N
19663,progressivo+A
19664,ordire+V
19665,cacciare+V
19666,officiare+V
19667,fiorire+V
19668,ionizzare+V
19669,indiziare+V
19670,dilavare+V
19671,cubare+V
19672,obliterare+V
19673,imbattere+V
19674,sigillare+V
19675,paracadutare+V
19676,associare+V
19677,affittare+V
19678,sgelare+V
19679,capottare+V
19680,cavare+V
19681,disturbare+V
19682,vettovagliare+V
19683,aborrire+V
19684,affiancare+V
19685,settantacinquesimo+A
19686,registrare+V
19687,provare+V
19688,invocare+V
19689,ragliare+V
19690,espropriare+V
19691,vulcanizzare+V
19692,riscontrare+V
19693,senatoriale+A
19694,smascellare+V
19695,muggire+V
19696,svergognare+V
19697,cremare+V
19698,alienare+V
19699,incrementare+V
19700,straboccare+V
19701,pisciare+V
19702,giungere+V
19703,statizzare+V
19704,convolare+V
19705,afferrare+V
19706,sviscerare+V
19707,decedere+V
19708,permutare+V
19709,sopravvalutare+V
19710,potare+V
19711,versificare+V
19712,conclamare+V
19713,diseducare+V
19714,palesare+V
19715,barzelletta+N
19716,elidere+V
19717,preconoscere+V
19718,comportare+V
19719,sconnettere+V
19720,impuntare+V
19721,processuale+A
19722,britanno+A
19723,seghettare+V
19724,addivenire+V
19725,razziare+V
19726,soprammettere+V
19727,asta+N
19728,ruvido+A
19729,confidare+V
19730,fornaio+N
19731,configurare+V
19732,pedalare+V
19733,oggettivare+A
19734,gradualizzare+V
19735,delegare+V
19736,tribolare+V
19737,reare+V
19738,rimarcare+V
19739,deviare+V
19740,attuare+V
19741,cifrare+V
19742,intaccare+V
19743,dedurre+V
19744,intercollegare+V
19745,ricantare+V
19746,tufaceo+A
19747,prodigare+V
19748,cinghiare+V
19749,tastare+V
19750,bitorzolut+A
19751,abbattere+V
19752,riconfrontare+V
19753,reciprocare+A
19754,lasciare+V
19755,gocciare+V
19756,appoggiare+V
19757,deificare+V
19758,scherzetto+N
19759,intercollegare+V
19760,infettivo+A
19761,ricattare+V
19762,designare+V
19763,cazzottare+V
19764,disparato+A
19765,stravolgere+V
19766,spiovere+V
19767,precociare+V
19768,rinforzare+V
19769,rinunciare+V
19770,sbatacchiare+V
19771,ingiuntivo+A
19772,scaglionare+V
19773,telefax+N
19774,offuscare+V
19775,censurare+A
19776,ficcare+V
19777,puerile+A
19778,illustrare+V
19779,sghignazzare+V
19780,inquinare+V
19781,competere+V
19782,variare+V
19783,tinteggiare+V
19784,riaccostare+V
19785,limitare+V
19786,dileggiare+V
19787,frusciare+V
19788,sconvolgere+V
19789,maschiare+V
19790,colpevolizzare+V
19791,piacere+V
19792,armeggiare+V
19793,rifriggere+V
19794,giustificare+V
19795,mordicchiare+V
19796,fruire+V
19797,autosmentire+V
19798,ignare+V
19799,criptare+V
19800,quadruplicamento+N
19801,appartamento+N
19802,immens+A
19803,affogare+A
19804,ortodosso+A
19805,assicurare+V
19806,rischiare+V
19807,rinegoziare+V
19808,erbivore+A
19809,calmare+V
19810,frizzare+V
19811,appassionare+V
19812,ripentire+V
19813,gladiatorio+A
19814,focomelico+A
19815,medicare+V
19816,dilaniare+V
19817,autogovernoare+V
19818,pispigliare+V
19819,menzionare+V
19820,radicato+A
19821,antimeridionale+A
19822,officiare+V
19823,mansardo+N
19824,cogestire+V
19825,obiettare+V
19826,palpeggiare+A
19827,dissanguare+V
19828,abbisognare+V
19829,allevare+V
19830,crocefiggere+V
19831,intrigare+V
19832,cotonare+V
19833,saettare+V
19834,dilaniare+V
19835,diseducare+V
19836,svincolare+V
19837,ritorcere+V
19838,guardo+N
19839,tossire+V
19840,fustellare+V
19841,scarnificare+V
19842,polimero+N
19843,mangiucchiare+V
19844,latrare+V
19845,stimmatizzare+V
19846,torreggiare+A
19847,nauseare+V
19848,ottenere+V
19849,sfegatare+V
19850,sganciare+V
19851,edile+A
19852,smerlare+V
19853,frammentare+V
19854,sfibrare+V
19855,leggiucchiare+V
19856,inattivare+V
19857,rifriggere+V
19858,costituire+V
19859,guardare+V
19860,trattenere+V
19861,incappare+V
19862,emofilico+A
19863,quintuplare+V
19864,adocchiare+V
19865,rivendicare+V
19866,duplico+A
19867,remunerare+V
19868,profondare+V
19869,sviluppare+V
19870,rottamare+V
19871,simulare+V
19872,riammogliare+V
19873,insabbiare+V
19874,coprire+V
19875,fervere+V
19876,dinoccolato+A
19877,rivaccinare+V
19878,schire+V
19879,nazionalizzare+V
19880,burlare+V
19881,espugnare+V
19882,superare+V
19883,ingabbiare+A
19884,ritroso+A
19885,sommaro+A
19886,enumerare+V
19887,astrarre+V
19888,camminamento+N
19889,frignare+V
19890,radiolina+N
19891,dattilografare+V
19892,sperticare+V
19893,dilungare+V
19894,pitoccare+V
19895,spillare+V
19896,fraintendere+V
19897,arrabbiare+V
19898,marmorizzare+V
19899,perso+V
19900,sgroppare+V
19901,re-iniettare+V
19902,rimarginare+V
19903,rescindere+V
19904,trarre+V
19905,fornitore+A
19906,ballare+V
19907,inamidare+V
19908,galleria+N
19909,rinnovare+V
19910,demonizzare+V
19911,ricalcitrare+V
19912,contraffare+V
19913,sobbollire+V
19914,visualizzare+V
19915,sbronzare+V
19916,affrontare+V
19917,cristiano-conservatorio+A
19918,amoreggiare+V
19919,satollare+V
19920,tonsurare+V
19921,ritorcere+V
19922,disperdere+V
19923,riacquistare+V
19924,limare+V
19925,rappattumare+V
19926,riassalire+V
19927,shockare+V
19928,strido+V
19929,ricollegare+V
19930,pisolare+V
19931,ufficializzare+V
19932,autodenominare+A
19933,denudare+V
19934,confonto+N
19935,forviare+V
19936,spifferare+V
19937,madridia+N
19938,ottenere+V
19939,preponderare+V
19940,incidaere+V
19941,stuzzicare+V
19942,raggelare+V
19943,frittura+N
19944,lapidario+A
19945,orinare+V
19946,sottrarre+V
19947,informare+V
19948,tornare+N
19949,incutere+V
19950,uncinare+A
19951,rincarare+V
19952,inscrivre+V
19953,ammobiliare+V
19954,abboccare+V
19955,posticipare+V
19956,approssimativo+A
19957,volturare+V
19958,grattare+V
19959,snazionalizzare+V
19960,inquisire+V
19961,ombreggiare+V
19962,ritagliare+V
19963,appurare+V
19964,secernere+A
19965,giurao+A
19966,giocherellare+V
19967,impuntare+V
19968,gattonare+V
19969,tracotanza+N
19970,catechizzare+V
19971,talentare+V
19972,inghiare+V
19973,definitao+A
19974,manifatturare+V
19975,brancicare+V
19976,mordere+V
19977,tarare+V
19978,girellare+V
19979,tifare+V
19980,rincoglionire+V
19981,empaire+V
19982,spericolare+V
19983,soggiornare+V
19984,sproposit+A
19985,inquietare+V
19986,europeizzare+A
19987,anglofon+A
19988,moltiplicativo+A
19989,perdere+V
19990,impiagare+V
19991,infuocare+V
19992,appropriare+V
19993,irizzare+V
19994,commisurare+V
19995,aprire+V
19996,arrossare+V
19997,sincerare+V
19998,moderare+V
19999,ricongiungere+V
20000,macchinare+V
20001,attizzare+V
20002,evoluire+V
20003,boriare+V
20004,orchestrare+V
20005,mutare+V
20006,destituire+V
20007,sgranchire+V
20008,sfegatare+V
20009,disincrostare+V
20010,giostrare+V
20011,impastoiare+V
20012,parcheggiare+V
20013,decomprimere+V
20014,dannunziano+A
20015,millantare+V
20016,bipartire+V
20017,rimodellare+V
20018,macchinare+V
20019,truccare+V
20020,transiberiano+A
20021,mascare+V
20022,piovigginare+V
20023,serpentinare+N
20024,traspirare+V
20025,intasare+V
20026,bitumare+V
20027,transatlantico+A
20028,oberare+V
20029,autocensurare+V
20030,impaperare+V
20031,lamentevole+A
20032,spoliticizzare+V
20033,tale+A
20034,confermare+V
20035,uscire+V
20036,infiammare+V
20037,europeistico+A
20038,troncare+V
20039,determinare+A
20040,lacrimare+V
20041,bruciare+V
20042,oltrepassare+V
20043,vomitare+V
20044,instradare+V
20045,derivare+V
20046,viena+V
20047,distrarre+V
20048,scolpire+V
20049,spoliticizzare+A
20050,sottrarre+V
20051,sperticare+V
20052,paventare+V
20053,commensurare+V
20054,sottesendere+A
20055,deputare+V
20056,arrabbiare+V
20057,destabilizzare+A
20058,baccagliare+V
20059,frammettere+V
20060,cubatura+N
20061,riaffacciare+V
20062,compattare+V
20063,miliare+V
20064,spartire+V
20065,snocciolare+V
20066,anglotedesco+A
20067,unicellulare+A
20068,discorraere+V
20069,derubricare+V
20070,sgelare+V
20071,lucrare+V
20072,remunerare+V
20073,esecrare+V
20074,disusare+V
20075,scolpire+V
20076,comprensoro+N
20077,cardare+V
20078,ricoprire+V
20079,ammaccare+V
20080,impiastricciare+V
20081,montare+V
20082,riassalire+V
20083,sfrenare+V
20084,virgolettare+V
20085,scannare+V
20086,strumentare+V
20087,annichilare+V
20088,anti-iraq+A
20089,sfittare+V
20090,autoincolpare+A
20091,integralista+A
20092,superloquace+A
20093,tumulare+A
20094,tumido+A
20095,capottare+V
20096,impiastrare+V
20097,zavorrare+V
20098,insinuare+V
20099,decorare+V
20100,rimarcare+V
20101,foracchiare+V
20102,rappattumare+V
20103,ardire+V
20104,decrepitre+V
20105,muffire+V
20106,derivare+V
20107,autocensurare+V
20108,corrodere+V
20109,pollare+V
20110,anglo-israeliano+A
20111,colare+V
20112,orbitare+V
20113,sgraffignare+V
20114,co-pilota+N
20115,eccedere+V
20116,intronare+A
20117,imbalsamare+V
20118,anchilosare+V
20119,zufolare+V
20120,distornare+V
20121,escrescere+V
20122,ingraziare+V
20123,salinare+V
20124,gesticolazione+N
20125,vacare+V
20126,auscultare+V
20127,desco+V
20128,chiarire+V
20129,normalizzare+V
20130,potentare+V
20131,dialogare+V
20132,rateare+V
20133,approdare+V
20134,restaurare+V
20135,approdare+V
20136,nevoso+A
20137,classificabile+A
20138,rispondere+V
20139,flottare+V
20140,riacuire+V
20141,freddare+V
20142,trapanare+V
20143,irridire+V
20144,mollare+V
20145,sorgente+A
20146,gongola+V
20147,torrefare+V
20148,sgroppare+V
20149,modulare+V
20150,stappare+V
20151,ottenere+V
20152,preconoscere+V
20153,singhiozzare+V
20154,rincasare+V
20155,detrarre+V
20156,concatenare+V
20157,scalzare+V
20158,azzoppare+V
20159,sbeccare+V
20160,sisma+N
20161,lesionare+V
20162,ipertrofia+A
20163,distornare+V
20164,risaire+V
20165,patinare+V
20166,sovrintendere+V
20167,sostare+V
20168,fruttare+V
20169,procedere+V
20170,raggruzzolare+V
20171,sfacchinare+V
20172,attrezzare+V
20173,dissestare+V
20174,satirico+A
20175,etologo+N
20176,riassestare+V
20177,registrare+V
20178,vegliare+V
20179,antropogenico+A
20180,confermare+V
20181,parafrasare+V
20182,infiammare+A
20183,sgranchire+V
20184,ammettere+V
20185,rock+A
20186,posizionare+V
20187,generare+A
20188,decostruire+V
20189,redistribuire+V
20190,decostruire+V
20191,esulare+V
20192,intestare+V
20193,truccare+V
20194,appuntare+V
20195,fresare+V
20196,troncare+V
20197,disseminare+V
20198,sopradescrivere+V
20199,boicottare+V
20200,cimentare+V
20201,accoccolare+V
20202,riparato+A
20203,inserire+V
20204,derubricare+V
20205,compendre+V
20206,forare+V
20207,rilassatezza+N
20208,scamosciare+V
20209,reclamare+V
20210,sgonnelloare+V
20211,teorizzare+V
20212,sconquassare+V
20213,autodirigere+V
20214,zompare+A
20215,postare+V
20216,pescare+V
20217,rilegare+V
20218,protendere+V
20219,recensire+V
20220,regolamentare+V
20221,sbolognare+A
20222,cazzottare+V
20223,ingannare+V
20224,alenare+V
20225,reincarnare+V
20226,connettere+V
20227,traspirare+V
20228,rompere+V
20229,combattere+V
20230,contundere+V
20231,ammettere+V
20232,infialare+V
20233,installare+V
20234,autoriformare+V
20235,pesare+V
20236,asfissiare+V
20237,imbandierare+V
20238,rateare+V
20239,consacrare+V
20240,decentralizzare+V
20241,strappare+V
20242,divincolare+A
20243,medicare+V
20244,vilipende+N
20245,sfaldare+V
20246,auscultare+V
20247,serrare+V
20248,autoconvincere+V
20249,impestare+V
20250,vallare+V
20251,incarognire+V
20252,innervosire+V
20253,spaccare+V
20254,verbalizzare+V
20255,servire+V
20256,infoltire+V
20257,affiancare+V
20258,riscaldare+V
20259,scolpire+V
20260,capottare+V
20261,ciurlare+V
20262,lucetta+N
20263,fogliare+V
20264,violare+V
20265,personalizzare+V
20266,vanesia+N
20267,sbozzare+V
20268,sciupare+V
20269,clavea+N
20270,derisorio+A
20271,sincronizzare+V
20272,installare+V
20273,impattare+V
20274,mett+V
20275,universalizzare+V
20276,trabocchetto+N
20277,decolonizzare+V
20278,olocausto+A
20279,flessibilizzare+V
20280,condividere+V
20281,accozzare+V
20282,moltiplicare+V
20283,piovigginare+V
20284,preludiare+V
20285,smarrimento+N
20286,pillare+V
20287,pre-accordo+N
20288,ridire+V
20289,spianare+V
20290,inghiottire+V
20291,robotizzare+V
20292,avvizzire+V
20293,confidare+V
20294,ricoverare+V
20295,subordinare+V
20296,primigenio+A
20297,supertecnico+A
20298,restaurare+V
20299,errare+V
20300,democratico+A
20301,bombare+V
20302,inscrivere+V
20303,ticchettare+V
20304,orbitare+V
20305,fissile+N
20306,crocefiggere+V
20307,affioramento+N
20308,taxo+N
20309,autopromuovere+V
20310,riconnettere+V
20311,deidratare+V
20312,autoconvincere+V
20313,imbrogliare+V
20314,incoraggiare+V
20315,destituire+V
20316,vezzoso+A
20317,riacuire+V
20318,braccare+V
20319,elettrizzare+V
20320,mollare+V
20321,aggrottare+V
20322,successivo+A
20323,camminare+V
20324,obnubilare+V
20325,malversare+V
20326,contitolare+V
20327,precitare+V
20328,allattare+A
20329,campanilistico+A
20330,aspergere+V
20331,esecrare+V
20332,almodovariano+A
20333,sfavillare+V
20334,compassare+V
20335,panda+N
20336,ciclico+N
20337,spertico+V
20338,travestito+A
20339,bianchire+V
20340,gridare+V
20341,rotare+V
20342,parlare+V
20343,sfinterea+V
20344,ciarlare+V
20345,compulsare+V
20346,rappattumare+V
20347,disgustare+V
20348,bastonatre+N
20349,notificare+V
20350,miliare+V
20351,soprannominare+V
20352,immangiabile+A
20353,svincolare+V
20354,sillabo+N
20355,aromatizzare+V
20356,tifoso+A
20357,sgraffignare+V
20358,vegliare+V
20359,bisbigliare+V
20360,marginale+N
20361,gasare+V
20362,canterellare+V
20363,spolmare+V
20364,compulsare+A
20365,apparecchietto+N
20366,infoltire+V
20367,ciarlare+V
20368,serpeggiare+V
20369,smaniare+V
20370,reggere+V
20371,amnistioare+V
20372,devolvere+V
20373,pettinare+V
20374,rifriggere+V
20375,inadempienza+N
20376,purificazione+N
20377,abbigliare+V
20378,scompigliare+V
20379,aduggiare+V
20380,imbarcare+V
20381,caratterizzare+V
20382,strapagare+V
20383,rinsaccare+V
20384,auspicare+V
20385,sceverare+V
20386,aggraffare+V
20387,ingommare+V
20388,appezzare+V
20389,profferire+V
20390,ghermire+V
20391,deputare+V
20392,nenia+N
20393,incaponire+V
20394,tastare+V
20395,deprivare+V
20396,buttare+V
20397,riappropriazione+N
20398,regolamentare+V
20399,sottomettere+V
20400,fagottino+N
20401,scanalare+V
20402,increscere+V
20403,gradualizzare+V
20404,pestare+V
20405,picchiare+V
20406,profuso+A
20407,decantare+V
20408,accodare+V
20409,tosare+V
20410,rimpastare+V
20411,diventare+V
20412,assecondare+V
20413,ammorbare+V
20414,rilegare+V
20415,disintegrare+A
20416,reclamare+V
20417,avvitare+V
20418,risorso+N
20419,bombare+V
20420,chioccolare+V
20421,incoraggiare+V
20422,pregiudicare+V
20423,apporre+V
20424,reputare+V
20425,presupporre+V
20426,sbarazzare+V
20427,sprigionare+V
20428,reclamare+V
20429,spiritualità+N
20430,compitare+A
20431,transumare+V
20432,abbacchiare+V
20433,discernere+V
20434,rinsaccare+V
20435,agglutinare+V
20436,coccolare+V
20437,esorbitare+V
20438,vodke+N
20439,bizantina+A
20440,esternalizzare+V
20441,abortire+V
20442,punteggiare+V
20443,riemergere+V
20444,svestire+V
20445,donna+N
20446,esitare+V
20447,ponzare+V
20448,esistere+V
20449,non-voto+N
20450,vaffanculeggiare+V
20451,reprimere+V
20452,rabbonaire+V
20453,falsare+V
20454,proseguire+V
20455,disilluso+A
20456,bruciacchiare+V
20457,cromare+V
20458,riluttare+V
20459,saltellare+V
20460,atrofizzare+V
20461,incentivare+V
20462,giocherellare+V
20463,pneumatico+A
20464,invertire+V
20465,prevaricare+V
20466,covare+V
20467,putrefare+V
20468,confessre+V
20469,svezzare+V
20470,miliare+V
20471,commissariare+V
20472,mordere+V
20473,sovraccarichare+V
20474,stoccare+V
20475,sutto+V
20476,suddividere+V
20477,cesellare+V
20478,sciamare+V
20479,saldare+V
20480,dissentire+V
20481,internalizzare+V
20482,raccordare+V
20483,infarcire+V
20484,avvicendare+V
20485,livellare+V
20486,intingere+V
20487,smungere+V
20488,sabbiare+V
20489,gabelloare+V
20490,snellire+V
20491,furfare+A
20492,contusndere+V
20493,ipotecare+V
20494,ubicare+V
20495,cassintegrare+N
20496,processare+V
20497,figurare+V
20498,bitumare+V
20499,oziare+V
20500,spogliatoio+N
20501,confidare+V
20502,distrarre+V
20503,inzuccherare+V
20504,incuneare+V
20505,rimodernare+V
20506,disordinare+V
20507,corrugare+V
20508,avallare+V
20509,bruciacchiare+V
20510,cambo+N
20511,arricciolare+V
20512,confessare+V
20513,raddolcire+V
20514,preponderare+V
20515,gustoso+A
20516,foracchiare+V
20517,addensare+A
20518,svezzare+V
20519,dirupare+V
20520,involvere+A
20521,delegare+V
20522,rinfacciare+V
20523,commemorare+A
20524,bagnantre+A
20525,cicatrizzazione+N
20526,rinnovare+V
20527,tribolare+V
20528,ritrattare+V
20529,reciprocare+V
20530,esagitare+V
20531,approfondire+A
20532,rimontre+V
20533,imputare+V
20534,vitaminico+A
20535,intorbidare+V
20536,tubercoloso+A
20537,impellicciare+V
20538,barcamenare+V
20539,cibare+V
20540,sicurezza+N
20541,effeminare+V
